# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1559193381.681194543838501,0.02903,0.00054,0.00119,0.00159,0.00116,0.00111,0.03461
1559193381.781166791915894,0.00936,0.00032,0.00085,0.00075,0.00000,0.00061,0.01190
1559193381.881300687789917,0.01885,0.00052,0.00110,0.00103,0.00320,0.00101,0.02570
1559193381.981204032897949,0.01236,0.00042,0.00104,0.00131,0.00034,0.00113,0.01660
1559193382.081158638000488,0.00637,0.00023,0.00074,0.00054,0.00055,0.00048,0.00891
1559193382.181219577789307,0.00760,0.00026,0.00061,0.00048,0.00033,0.00077,0.01005
1559193382.281232118606567,0.01476,0.00036,0.00107,0.00071,0.00052,0.00107,0.01848
1559193382.381353378295898,0.01247,0.00038,0.00181,0.00060,0.00015,0.00135,0.01676
1559193382.481404781341553,0.00980,0.00038,0.00168,0.00055,0.00000,0.00088,0.01329
1559193382.581407308578491,0.01237,0.00040,0.00098,0.00049,0.00198,0.00162,0.01784
1559193382.681412696838379,0.02219,0.00046,0.00236,0.00084,0.00102,0.00095,0.02781
1559193382.781395435333252,0.01249,0.00036,0.00086,0.00039,0.00000,0.00067,0.01478
1559193382.881246089935303,0.02296,0.00043,0.00120,0.00032,0.00309,0.00105,0.02906
1559193382.981273651123047,0.02037,0.00048,0.00072,0.00044,0.00109,0.00094,0.02404
1559193383.081341028213501,0.00945,0.00047,0.00057,0.00024,0.00003,0.00075,0.01152
1559193383.182904481887817,0.00774,0.00024,0.00100,0.00023,0.00094,0.00056,0.01072
1559193383.281445026397705,0.02337,0.00045,0.00099,0.00065,0.00242,0.00089,0.02878
1559193383.381367683410645,0.00822,0.00030,0.00077,0.00045,0.00000,0.00062,0.01036
1559193383.481302499771118,0.03331,0.00062,0.00207,0.00047,0.00152,0.00117,0.03916
1559193383.581333875656128,0.01059,0.00026,0.00042,0.00019,0.00320,0.00054,0.01520
1559193383.681359767913818,0.03339,0.00061,0.00070,0.00104,0.00222,0.00139,0.03936
1559193383.781460285186768,0.01095,0.00028,0.00079,0.00055,0.00324,0.00091,0.01671
1559193383.881355524063110,0.03126,0.00080,0.00179,0.00220,0.00027,0.00137,0.03768
1559193383.981346130371094,0.00890,0.00035,0.00110,0.00062,0.00002,0.00094,0.01194
1559193384.081202507019043,0.00686,0.00027,0.00066,0.00023,0.00018,0.00064,0.00884
1559193384.181412696838379,0.00989,0.00026,0.00122,0.00025,0.00067,0.00067,0.01297
1559193384.281391620635986,0.01717,0.00036,0.00119,0.00036,0.00000,0.00077,0.01984
1559193384.381362676620483,0.01272,0.00033,0.00039,0.00027,0.00071,0.00068,0.01510
1559193384.481476306915283,0.03132,0.00050,0.00208,0.00038,0.00029,0.00111,0.03568
1559193384.581288099288940,0.01100,0.00028,0.00175,0.00019,0.00166,0.00110,0.01596
1559193384.681303024291992,0.03451,0.00052,0.00170,0.00048,0.00017,0.00120,0.03858
1559193384.781452655792236,0.01099,0.00034,0.00056,0.00019,0.00011,0.00109,0.01328
1559193384.881297349929810,0.02151,0.00064,0.00040,0.00042,0.00000,0.00160,0.02457
1559193384.982688188552856,0.02003,0.00041,0.00222,0.00032,0.00030,0.00108,0.02436
1559193385.081540107727051,0.00926,0.00023,0.00041,0.00013,0.00176,0.00060,0.01239
1559193385.181444883346558,0.01492,0.00054,0.00265,0.00052,0.00000,0.00118,0.01982
1559193385.281459093093872,0.01587,0.00048,0.00098,0.00040,0.00015,0.00102,0.01889
1559193385.381392955780029,0.01542,0.00051,0.00278,0.00064,0.00133,0.00167,0.02235
1559193385.481509447097778,0.01692,0.00046,0.00110,0.00047,0.00114,0.00121,0.02129
1559193385.581603050231934,0.01221,0.00032,0.00067,0.00027,0.00028,0.00067,0.01442
1559193385.681549549102783,0.02287,0.00063,0.00184,0.00069,0.00191,0.00146,0.02942
1559193385.781497240066528,0.01850,0.00052,0.00097,0.00041,0.00494,0.00101,0.02636
1559193385.881617784500122,0.01372,0.00040,0.00063,0.00071,0.00202,0.00084,0.01832
1559193385.981534957885742,0.02545,0.00071,0.00128,0.00075,0.00123,0.00077,0.03020
1559193386.081408262252808,0.00727,0.00024,0.00034,0.00036,0.00004,0.00044,0.00868
1559193386.181438684463501,0.01933,0.00063,0.00138,0.00076,0.00009,0.00135,0.02354
1559193386.281290292739868,0.01653,0.00058,0.00127,0.00064,0.00040,0.00124,0.02067
1559193386.381404161453247,0.01477,0.00044,0.00076,0.00033,0.00040,0.00075,0.01746
1559193386.481348752975464,0.01826,0.00058,0.00061,0.00050,0.00034,0.00146,0.02175
1559193386.581405639648438,0.01203,0.00035,0.00068,0.00020,0.00011,0.00091,0.01428
1559193386.681335926055908,0.01633,0.00040,0.00055,0.00019,0.00046,0.00075,0.01869
1559193386.782512664794922,0.00819,0.00030,0.00111,0.00019,0.00010,0.00061,0.01050
1559193386.881439685821533,0.01657,0.00048,0.00136,0.00051,0.00629,0.00100,0.02621
1559193386.981523513793945,0.01048,0.00036,0.00049,0.00063,0.00025,0.00071,0.01292
1559193387.081502914428711,0.00683,0.00033,0.00070,0.00040,0.00067,0.00090,0.00984
1559193387.181597232818604,0.01255,0.00044,0.00085,0.00072,0.00209,0.00098,0.01762
1559193387.281424283981323,0.01283,0.00047,0.00093,0.00075,0.00342,0.00111,0.01951
1559193387.381597042083740,0.01465,0.00041,0.00116,0.00118,0.00117,0.00126,0.01985
1559193387.481523752212524,0.02652,0.00057,0.00144,0.00099,0.00011,0.00085,0.03049
1559193387.581529140472412,0.01571,0.00039,0.00129,0.00059,0.00011,0.00062,0.01872
1559193387.681677818298340,0.01136,0.00028,0.00057,0.00039,0.00012,0.00091,0.01363
1559193387.781628370285034,0.01303,0.00051,0.00043,0.00063,0.00000,0.00131,0.01590
1559193387.881577014923096,0.01332,0.00041,0.00021,0.00031,0.00000,0.00095,0.01521
1559193387.981762170791626,0.01690,0.00055,0.00192,0.00067,0.00073,0.00126,0.02204
1559193388.081447362899780,0.00673,0.00025,0.00088,0.00021,0.00053,0.00064,0.00923
1559193388.181567668914795,0.00863,0.00023,0.00062,0.00026,0.00000,0.00044,0.01018
1559193388.281425476074219,0.02352,0.00047,0.00376,0.00048,0.00093,0.00076,0.02992
1559193388.381420850753784,0.00765,0.00033,0.00021,0.00029,0.00150,0.00080,0.01078
1559193388.481477022171021,0.02875,0.00061,0.00087,0.00086,0.00255,0.00089,0.03453
1559193388.583025455474854,0.00980,0.00037,0.00106,0.00063,0.00014,0.00078,0.01279
1559193388.681453704833984,0.02262,0.00039,0.00095,0.00062,0.00001,0.00086,0.02546
1559193388.781377315521240,0.00731,0.00025,0.00134,0.00034,0.00066,0.00124,0.01115
1559193388.881376266479492,0.01299,0.00044,0.00061,0.00077,0.00032,0.00094,0.01608
1559193388.981512069702148,0.01207,0.00040,0.00088,0.00055,0.00087,0.00107,0.01584
1559193389.081252813339233,0.00733,0.00033,0.00066,0.00030,0.00000,0.00090,0.00953
1559193389.181600809097290,0.01589,0.00052,0.00160,0.00032,0.00018,0.00112,0.01963
1559193389.281544446945190,0.02416,0.00054,0.00164,0.00030,0.00095,0.00095,0.02854
1559193389.381514549255371,0.00972,0.00029,0.00081,0.00019,0.00044,0.00059,0.01205
1559193389.481626987457275,0.02064,0.00069,0.00235,0.00067,0.00019,0.00092,0.02546
1559193389.581558942794800,0.02677,0.00053,0.00156,0.00048,0.00000,0.00117,0.03052
1559193389.681461095809937,0.02523,0.00044,0.00050,0.00034,0.00006,0.00079,0.02736
1559193389.781416416168213,0.01139,0.00029,0.00148,0.00026,0.00068,0.00065,0.01476
1559193389.881265163421631,0.03520,0.00046,0.00238,0.00027,0.00189,0.00107,0.04127
1559193389.981246948242188,0.01196,0.00024,0.00027,0.00022,0.00000,0.00064,0.01333
1559193390.081333398818970,0.00765,0.00023,0.00032,0.00019,0.00008,0.00046,0.00894
1559193390.181352376937866,0.01258,0.00033,0.00082,0.00053,0.00008,0.00086,0.01520
1559193390.281291007995605,0.01884,0.00044,0.00034,0.00020,0.00013,0.00090,0.02086
1559193390.381602764129639,0.01693,0.00041,0.00067,0.00020,0.00016,0.00068,0.01905
1559193390.481520414352417,0.03115,0.00054,0.00025,0.00028,0.00000,0.00145,0.03368
1559193390.581442594528198,0.01216,0.00036,0.00162,0.00000,0.00128,0.00078,0.01621
1559193390.681387186050415,0.02280,0.00051,0.00087,0.00000,0.00130,0.00101,0.02649
1559193390.781602621078491,0.01031,0.00038,0.00100,0.00010,0.00000,0.00088,0.01268
1559193390.881184339523315,0.02418,0.00059,0.00130,0.00018,0.00000,0.00140,0.02766
1559193390.981328964233398,0.01457,0.00045,0.00143,0.00012,0.00247,0.00128,0.02033
1559193391.081346035003662,0.00887,0.00024,0.00135,0.00015,0.00032,0.00050,0.01142
1559193391.181289434432983,0.01196,0.00036,0.00073,0.00021,0.00099,0.00073,0.01497
1559193391.281545639038086,0.02913,0.00052,0.00305,0.00042,0.00071,0.00104,0.03487
1559193391.381686925888062,0.01135,0.00031,0.00111,0.00033,0.00000,0.00065,0.01374
1559193391.481505632400513,0.01952,0.00051,0.00137,0.00024,0.00388,0.00092,0.02644
1559193391.581359863281250,0.01270,0.00041,0.00082,0.00038,0.00072,0.00060,0.01563
1559193391.681216955184937,0.01951,0.00053,0.00052,0.00104,0.00000,0.00101,0.02262
1559193391.781464338302612,0.01924,0.00057,0.00078,0.00071,0.00000,0.00104,0.02234
1559193391.881764173507690,0.01497,0.00060,0.00201,0.00062,0.00011,0.00080,0.01912
1559193391.981765508651733,0.01331,0.00034,0.00145,0.00055,0.00006,0.00068,0.01639
1559193392.081459999084473,0.02866,0.00055,0.00144,0.00059,0.00099,0.00085,0.03309
1559193392.183443784713745,0.01684,0.00038,0.00127,0.00050,0.00067,0.00101,0.02067
1559193392.281378030776978,0.01356,0.00036,0.00107,0.00051,0.00085,0.00073,0.01709
1559193392.381337642669678,0.01298,0.00044,0.00144,0.00062,0.00121,0.00077,0.01747
1559193392.481414079666138,0.03255,0.00053,0.00150,0.00131,0.00000,0.00160,0.03750
1559193392.581640720367432,0.01041,0.00026,0.00031,0.00032,0.00072,0.00079,0.01282
1559193392.681510686874390,0.01376,0.00035,0.00047,0.00045,0.00000,0.00064,0.01568
1559193392.781397104263306,0.01383,0.00039,0.00046,0.00048,0.00007,0.00074,0.01597
1559193392.881411314010620,0.01202,0.00036,0.00067,0.00052,0.00115,0.00082,0.01554
1559193392.981638193130493,0.01485,0.00079,0.00245,0.00090,0.00000,0.00137,0.02037
1559193393.081331253051758,0.00749,0.00023,0.00102,0.00030,0.00067,0.00138,0.01109
1559193393.181404829025269,0.03347,0.00057,0.00097,0.00059,0.00052,0.00090,0.03702
1559193393.281394004821777,0.03179,0.00059,0.00295,0.00073,0.00071,0.00081,0.03757
1559193393.381395578384399,0.00940,0.00035,0.00038,0.00035,0.00163,0.00103,0.01314
1559193393.481376647949219,0.01315,0.00039,0.00131,0.00066,0.00196,0.00071,0.01819
1559193393.581201791763306,0.00895,0.00036,0.00035,0.00074,0.00000,0.00088,0.01128
1559193393.681173563003540,0.01111,0.00039,0.00059,0.00052,0.00026,0.00045,0.01333
1559193393.781311988830566,0.00742,0.00023,0.00029,0.00036,0.00030,0.00043,0.00905
1559193393.881105661392212,0.03129,0.00061,0.00072,0.00087,0.00000,0.00172,0.03522
1559193393.982151746749878,0.01108,0.00037,0.00167,0.00039,0.00120,0.00083,0.01554
1559193394.081259489059448,0.00811,0.00023,0.00044,0.00021,0.00104,0.00083,0.01086
1559193394.181419372558594,0.00789,0.00027,0.00047,0.00030,0.00201,0.00064,0.01159
1559193394.281273365020752,0.02261,0.00056,0.00194,0.00089,0.00038,0.00110,0.02748
1559193394.381509065628052,0.00799,0.00030,0.00055,0.00053,0.00112,0.00076,0.01126
1559193394.481440067291260,0.01314,0.00044,0.00179,0.00072,0.00027,0.00087,0.01722
1559193394.581323385238647,0.01470,0.00042,0.00215,0.00052,0.00161,0.00112,0.02052
1559193394.681276559829712,0.01263,0.00037,0.00220,0.00034,0.00101,0.00073,0.01729
1559193394.781058073043823,0.01108,0.00039,0.00058,0.00047,0.00000,0.00135,0.01387
1559193394.881174087524414,0.01319,0.00041,0.00067,0.00040,0.00032,0.00122,0.01620
1559193394.981328010559082,0.01292,0.00042,0.00142,0.00039,0.00009,0.00094,0.01618
1559193395.081185102462769,0.00788,0.00025,0.00057,0.00021,0.00030,0.00053,0.00974
1559193395.181205511093140,0.01314,0.00040,0.00038,0.00033,0.00019,0.00078,0.01522
1559193395.281251192092896,0.02830,0.00046,0.00133,0.00043,0.00015,0.00091,0.03159
1559193395.381396532058716,0.00992,0.00027,0.00028,0.00026,0.00000,0.00097,0.01171
1559193395.481255769729614,0.02798,0.00052,0.00068,0.00050,0.00273,0.00127,0.03368
1559193395.581113100051880,0.00972,0.00035,0.00255,0.00033,0.00051,0.00069,0.01415
1559193395.681004285812378,0.02658,0.00049,0.00140,0.00040,0.00095,0.00098,0.03079
1559193395.782669782638550,0.00959,0.00053,0.00130,0.00055,0.00390,0.00073,0.01660
1559193395.881143569946289,0.03023,0.00053,0.00188,0.00094,0.00013,0.00134,0.03504
1559193395.981078147888184,0.00779,0.00031,0.00129,0.00058,0.00053,0.00098,0.01148
1559193396.081274747848511,0.00649,0.00023,0.00042,0.00043,0.00022,0.00055,0.00834
1559193396.181253910064697,0.01024,0.00032,0.00060,0.00064,0.00071,0.00085,0.01337
1559193396.281295537948608,0.01641,0.00043,0.00239,0.00119,0.00009,0.00161,0.02213
1559193396.381356239318848,0.02861,0.00042,0.00040,0.00062,0.00438,0.00145,0.03589
1559193396.481360197067261,0.00914,0.00036,0.00037,0.00089,0.00294,0.00079,0.01450
1559193396.581299781799316,0.01174,0.00037,0.00056,0.00159,0.00208,0.00086,0.01720
1559193396.681134223937988,0.02842,0.00052,0.00073,0.00133,0.00034,0.00080,0.03214
1559193396.781202554702759,0.00797,0.00029,0.00067,0.00070,0.00323,0.00072,0.01358
1559193396.881140470504761,0.02185,0.00037,0.00025,0.00137,0.00000,0.00098,0.02482
1559193396.981214523315430,0.01210,0.00040,0.00052,0.00077,0.00003,0.00067,0.01448
1559193397.081186532974243,0.00843,0.00023,0.00032,0.00057,0.00049,0.00052,0.01057
1559193397.181133270263672,0.00695,0.00024,0.00051,0.00050,0.00264,0.00108,0.01193
1559193397.281169176101685,0.00890,0.00024,0.00039,0.00081,0.00015,0.00074,0.01124
1559193397.381156444549561,0.00904,0.00023,0.00044,0.00071,0.00029,0.00053,0.01124
1559193397.480833292007446,0.00937,0.00027,0.00051,0.00059,0.00001,0.00065,0.01139
1559193397.581221818923950,0.00766,0.00024,0.00023,0.00053,0.00277,0.00188,0.01332
1559193397.681315660476685,0.01627,0.00050,0.00043,0.00250,0.00008,0.00108,0.02086
1559193397.781093597412109,0.01126,0.00064,0.00076,0.00107,0.00166,0.00082,0.01621
1559193397.881099700927734,0.01041,0.00038,0.00114,0.00107,0.00004,0.00075,0.01379
1559193397.980941295623779,0.00954,0.00040,0.00169,0.00090,0.00115,0.00086,0.01454
1559193398.080978155136108,0.00724,0.00028,0.00074,0.00058,0.00021,0.00052,0.00956
1559193398.181184053421021,0.02066,0.00040,0.00070,0.00084,0.00090,0.00079,0.02430
1559193398.281106948852539,0.00845,0.00028,0.00083,0.00065,0.00259,0.00061,0.01340
1559193398.381201982498169,0.01313,0.00040,0.00046,0.00115,0.00022,0.00079,0.01615
1559193398.481184959411621,0.02015,0.00042,0.00117,0.00136,0.00038,0.00087,0.02435
1559193398.581207513809204,0.01031,0.00033,0.00111,0.00113,0.00009,0.00071,0.01369
1559193398.681143283843994,0.02514,0.00053,0.00110,0.00162,0.00225,0.00085,0.03149
1559193398.781036376953125,0.00917,0.00034,0.00067,0.00058,0.00106,0.00066,0.01250
1559193398.881001234054565,0.02396,0.00048,0.00300,0.00113,0.00061,0.00086,0.03004
1559193398.981001615524292,0.00988,0.00029,0.00096,0.00063,0.00039,0.00059,0.01274
1559193399.080973625183105,0.02312,0.00048,0.00087,0.00045,0.00023,0.00092,0.02608
1559193399.181017637252808,0.00826,0.00027,0.00068,0.00030,0.00059,0.00060,0.01071
1559193399.282013893127441,0.02863,0.00045,0.00084,0.00083,0.00258,0.00104,0.03437
1559193399.381230831146240,0.02276,0.00032,0.00135,0.00075,0.00009,0.00091,0.02619
1559193399.481140851974487,0.01851,0.00038,0.00525,0.00052,0.00049,0.00139,0.02654
1559193399.581144094467163,0.01028,0.00027,0.00118,0.00035,0.00100,0.00061,0.01369
1559193399.681031465530396,0.01165,0.00038,0.00220,0.00067,0.00000,0.00086,0.01576
1559193399.781020641326904,0.01252,0.00038,0.00105,0.00043,0.00051,0.00087,0.01575
1559193399.881111145019531,0.02914,0.00042,0.00151,0.00060,0.00003,0.00175,0.03345
1559193399.981054067611694,0.00817,0.00035,0.00078,0.00017,0.00009,0.00121,0.01077
1559193400.081078529357910,0.00668,0.00023,0.00106,0.00008,0.00129,0.00083,0.01018
1559193400.181010961532593,0.01296,0.00035,0.00106,0.00020,0.00165,0.00092,0.01714
1559193400.280936717987061,0.01778,0.00063,0.00422,0.00038,0.00012,0.00101,0.02414
1559193400.380989313125610,0.01681,0.00046,0.00278,0.00016,0.00004,0.00106,0.02132
1559193400.481101274490356,0.02044,0.00048,0.00084,0.00011,0.00000,0.00110,0.02298
1559193400.581226825714111,0.01300,0.00037,0.00040,0.00007,0.00048,0.00087,0.01518
1559193400.681283235549927,0.02943,0.00057,0.00158,0.00016,0.00261,0.00103,0.03538
1559193400.781043291091919,0.00997,0.00050,0.00075,0.00036,0.00000,0.00212,0.01370
1559193400.881035327911377,0.03033,0.00055,0.00140,0.00019,0.00026,0.00115,0.03389
1559193400.981487989425659,0.00962,0.00038,0.00170,0.00012,0.00044,0.00079,0.01304
1559193401.083517074584961,0.01226,0.00024,0.00112,0.00008,0.00176,0.00057,0.01604
1559193401.181112051010132,0.02914,0.00047,0.00224,0.00045,0.00286,0.00093,0.03609
1559193401.281114816665649,0.02113,0.00036,0.00062,0.00039,0.00000,0.00080,0.02330
1559193401.381326913833618,0.00828,0.00028,0.00042,0.00020,0.00067,0.00083,0.01068
1559193401.481076955795288,0.03262,0.00066,0.00264,0.00056,0.00031,0.00099,0.03777
1559193401.581062316894531,0.01206,0.00064,0.00149,0.00022,0.00005,0.00070,0.01516
1559193401.681155681610107,0.01122,0.00036,0.00086,0.00022,0.00075,0.00106,0.01447
1559193401.781207084655762,0.00992,0.00051,0.00048,0.00033,0.00088,0.00074,0.01286
1559193401.881084203720093,0.02408,0.00067,0.00147,0.00062,0.00294,0.00085,0.03063
1559193401.981055021286011,0.02359,0.00044,0.00092,0.00044,0.00323,0.00101,0.02962
1559193402.081288337707520,0.01955,0.00047,0.00089,0.00059,0.00129,0.00082,0.02360
1559193402.181293964385986,0.00859,0.00032,0.00032,0.00040,0.00001,0.00072,0.01036
1559193402.281242132186890,0.01086,0.00029,0.00124,0.00035,0.00195,0.00068,0.01536
1559193402.581119775772095,0.01836,0.00089,0.00142,0.00021,0.00120,0.00053,0.02262
1559193402.680953502655029,0.02714,0.00038,0.00032,0.00037,0.00006,0.00074,0.02901
1559193402.781218767166138,0.00803,0.00028,0.00024,0.00023,0.00033,0.00151,0.01061
1559193402.882188081741333,0.02610,0.00050,0.00041,0.00048,0.00006,0.00111,0.02867
1559193402.981125116348267,0.01202,0.00029,0.00043,0.00033,0.00102,0.00075,0.01484
1559193403.080976963043213,0.00652,0.00024,0.00048,0.00028,0.00042,0.00052,0.00846
1559193403.181022167205811,0.01159,0.00064,0.00068,0.00076,0.00498,0.00127,0.01992
1559193403.281057119369507,0.01441,0.00048,0.00133,0.00129,0.00000,0.00159,0.01910
1559193403.381113290786743,0.01450,0.00051,0.00126,0.00102,0.00038,0.00106,0.01873
1559193403.481201171875000,0.03058,0.00057,0.00132,0.00162,0.00400,0.00091,0.03900
1559193403.581259012222290,0.00724,0.00026,0.00092,0.00091,0.00193,0.00130,0.01256
1559193403.681261062622070,0.01993,0.00040,0.00058,0.00145,0.00018,0.00089,0.02343
1559193403.781340599060059,0.01214,0.00042,0.00115,0.00169,0.00229,0.00127,0.01898
1559193403.881283283233643,0.03115,0.00057,0.00065,0.00219,0.00048,0.00103,0.03607
1559193403.981078863143921,0.00714,0.00026,0.00135,0.00102,0.00089,0.00123,0.01188
1559193404.081002950668335,0.00813,0.00024,0.00068,0.00088,0.00163,0.00095,0.01252
1559193404.181052446365356,0.00647,0.00024,0.00021,0.00082,0.00272,0.00067,0.01114
1559193404.281127929687500,0.00986,0.00033,0.00130,0.00182,0.00118,0.00083,0.01533
1559193404.381224393844604,0.01129,0.00044,0.00048,0.00193,0.00211,0.00088,0.01714
1559193404.481064796447754,0.01573,0.00061,0.00356,0.00408,0.00266,0.00147,0.02810
1559193404.581058740615845,0.01286,0.00047,0.00100,0.00338,0.00139,0.00127,0.02038
1559193404.682456970214844,0.02335,0.00067,0.00104,0.00270,0.00007,0.00110,0.02894
1559193404.781162738800049,0.01187,0.00039,0.00092,0.00128,0.00346,0.00089,0.01882
1559193404.881050586700439,0.03198,0.00060,0.00185,0.00219,0.00334,0.00090,0.04086
1559193404.981156587600708,0.00741,0.00026,0.00067,0.00179,0.00009,0.00068,0.01090
1559193405.081078767776489,0.00660,0.00027,0.00036,0.00101,0.00011,0.00069,0.00903
1559193405.181091547012329,0.01519,0.00077,0.00148,0.00209,0.00048,0.00115,0.02116
1559193405.281129360198975,0.01569,0.00039,0.00034,0.00119,0.00007,0.00086,0.01854
1559193405.381083726882935,0.00798,0.00035,0.00111,0.00086,0.00004,0.00072,0.01107
1559193405.480949401855469,0.01732,0.00065,0.00068,0.00230,0.00587,0.00127,0.02809
1559193405.581054687500000,0.01047,0.00048,0.00069,0.00175,0.00153,0.00095,0.01588
1559193405.681093215942383,0.02839,0.00057,0.00251,0.00215,0.00341,0.00097,0.03800
1559193405.781290531158447,0.00813,0.00033,0.00130,0.00105,0.00284,0.00067,0.01434
1559193405.881061315536499,0.01648,0.00075,0.00152,0.00374,0.00330,0.00180,0.02759
1559193405.981076955795288,0.01305,0.00053,0.00062,0.00265,0.00423,0.00081,0.02190
1559193406.081051826477051,0.00574,0.00028,0.00029,0.00183,0.00116,0.00065,0.00996
1559193406.181020498275757,0.00812,0.00035,0.00042,0.00287,0.00108,0.00075,0.01360
1559193406.281069040298462,0.01482,0.00068,0.00233,0.00653,0.00477,0.00186,0.03099
1559193406.381246566772461,0.00801,0.00045,0.00098,0.00340,0.00133,0.00099,0.01515
1559193406.483417987823486,0.02791,0.00102,0.00279,0.00529,0.00028,0.00100,0.03828
1559193406.581067323684692,0.00605,0.00025,0.00072,0.00232,0.00248,0.00066,0.01248
1559193406.681329488754272,0.02684,0.00085,0.00117,0.00574,0.00051,0.00125,0.03636
1559193406.781237840652466,0.00767,0.00047,0.00034,0.00315,0.00063,0.00086,0.01313
1559193406.881187915802002,0.02145,0.00068,0.00067,0.00340,0.00349,0.00076,0.03046
1559193406.981024980545044,0.00693,0.00029,0.00084,0.00305,0.00238,0.00068,0.01416
1559193407.081024408340454,0.00636,0.00026,0.00012,0.00251,0.00086,0.00055,0.01066
1559193407.181278944015503,0.01073,0.00056,0.00052,0.00555,0.00140,0.00096,0.01972
1559193407.281207799911499,0.02676,0.00047,0.00166,0.00495,0.00317,0.00076,0.03778
1559193407.381036996841431,0.00654,0.00025,0.00026,0.00256,0.00203,0.00063,0.01228
1559193407.481362581253052,0.01775,0.00066,0.00081,0.00534,0.00041,0.00090,0.02587
1559193407.581406354904175,0.02568,0.00054,0.00031,0.00534,0.00378,0.00118,0.03683
1559193407.681212425231934,0.02718,0.00054,0.00142,0.00555,0.00069,0.00182,0.03720
1559193407.781024456024170,0.00775,0.00031,0.00064,0.00233,0.00027,0.00064,0.01195
1559193407.880996227264404,0.02598,0.00094,0.00081,0.00524,0.00067,0.00119,0.03484
1559193407.981040954589844,0.00925,0.00040,0.00126,0.00335,0.00040,0.00095,0.01561
1559193408.081131935119629,0.00601,0.00033,0.00131,0.00261,0.00039,0.00068,0.01134
1559193408.180915832519531,0.01092,0.00045,0.00032,0.00328,0.00013,0.00121,0.01631
1559193408.281699419021606,0.01584,0.00066,0.00099,0.00499,0.00952,0.00094,0.03294
1559193408.381043910980225,0.00651,0.00029,0.00049,0.00607,0.00043,0.00078,0.01458
1559193408.481306314468384,0.02505,0.00097,0.00272,0.00841,0.00027,0.00141,0.03883
1559193408.581175565719604,0.00779,0.00031,0.00049,0.00367,0.00147,0.00071,0.01444
1559193408.680986881256104,0.01099,0.00047,0.00026,0.00582,0.00478,0.00139,0.02371
1559193408.781135559082031,0.01092,0.00050,0.00054,0.00553,0.00361,0.00097,0.02207
1559193408.881139516830444,0.02338,0.00117,0.00327,0.00982,0.00176,0.00118,0.04057
1559193408.981428146362305,0.00797,0.00037,0.00020,0.00457,0.00010,0.00093,0.01413
1559193409.081234216690063,0.00669,0.00032,0.00065,0.00246,0.00394,0.00114,0.01522
1559193409.181189537048340,0.00768,0.00068,0.00065,0.00528,0.00063,0.00079,0.01572
1559193409.281328916549683,0.01549,0.00073,0.00114,0.00817,0.00107,0.00132,0.02792
1559193409.381357669830322,0.00804,0.00038,0.00039,0.00589,0.00039,0.00080,0.01589
1559193409.481288909912109,0.02453,0.00068,0.00290,0.00654,0.00014,0.00136,0.03615
1559193409.581211805343628,0.00663,0.00030,0.00070,0.00341,0.00053,0.00085,0.01241
1559193409.681043148040771,0.02512,0.00065,0.00102,0.00572,0.00252,0.00078,0.03581
1559193409.781156778335571,0.00866,0.00034,0.00077,0.00350,0.00072,0.00077,0.01477
1559193409.881089448928833,0.01275,0.00034,0.00068,0.00335,0.00199,0.00094,0.02006
1559193409.981372594833374,0.00727,0.00032,0.00081,0.00271,0.00334,0.00130,0.01577
1559193410.081228971481323,0.01167,0.00033,0.00049,0.00447,0.00087,0.00062,0.01845
1559193410.181086301803589,0.00649,0.00025,0.00016,0.00299,0.00045,0.00056,0.01091
1559193410.281172990798950,0.01024,0.00043,0.00037,0.00466,0.00185,0.00098,0.01852
1559193410.381137609481812,0.01455,0.00067,0.00110,0.00617,0.00340,0.00132,0.02721
1559193410.481159448623657,0.01002,0.00041,0.00091,0.00680,0.00158,0.00123,0.02095
1559193410.581181764602661,0.01073,0.00042,0.00122,0.00344,0.00028,0.00088,0.01697
1559193410.681155443191528,0.01138,0.00048,0.00069,0.00313,0.00340,0.00109,0.02017
1559193410.780714273452759,0.01182,0.00044,0.00041,0.00305,0.00031,0.00126,0.01729
1559193410.881227254867554,0.01418,0.00096,0.00062,0.00353,0.00125,0.00086,0.02142
1559193410.981158971786499,0.01103,0.00042,0.00185,0.00313,0.00508,0.00086,0.02236
1559193411.081017971038818,0.00615,0.00025,0.00065,0.00234,0.00018,0.00058,0.01015
1559193411.181325435638428,0.00739,0.00035,0.00096,0.00261,0.00065,0.00072,0.01269
1559193411.281441450119019,0.01458,0.00063,0.00265,0.00420,0.00020,0.00132,0.02358
1559193411.381624221801758,0.01305,0.00054,0.00194,0.00259,0.00036,0.00111,0.01959
1559193411.481418609619141,0.01311,0.00054,0.00146,0.00193,0.00139,0.00119,0.01962
1559193411.581333875656128,0.01269,0.00048,0.00118,0.00218,0.00458,0.00099,0.02211
1559193411.681287288665771,0.02232,0.00122,0.00165,0.00415,0.00043,0.00133,0.03111
1559193411.781342506408691,0.00988,0.00075,0.00242,0.00154,0.00296,0.00094,0.01850
1559193411.882043838500977,0.01840,0.00046,0.00103,0.00100,0.00085,0.00067,0.02241
1559193411.980967521667480,0.00876,0.00026,0.00025,0.00079,0.00040,0.00082,0.01129
1559193412.081327915191650,0.00748,0.00025,0.00037,0.00066,0.00140,0.00050,0.01067
